,subject,trial,x_time,y
23261,6,2,581.525,0
23262,6,2,581.55,0
23263,6,2,581.575,0
23264,6,2,581.6,0
23265,6,2,581.625,0
23266,6,2,581.65,0
23267,6,2,581.675,0
23268,6,2,581.7,0
23269,6,2,581.725,0
23270,6,2,581.75,0
23271,6,2,581.775,0
23272,6,2,581.8,0
23273,6,2,581.825,0
23274,6,2,581.85,0
23275,6,2,581.875,0
23276,6,2,581.9,0
23277,6,2,581.925,0
23278,6,2,581.95,0
23279,6,2,581.975,0
23280,6,2,582.0,0
23281,6,2,582.025,0
23282,6,2,582.05,0
23283,6,2,582.075,0
23284,6,2,582.1,0
23285,6,2,582.125,0
23286,6,2,582.15,0
23287,6,2,582.175,0
23288,6,2,582.2,0
23289,6,2,582.225,0
23290,6,2,582.25,0
23291,6,2,582.275,0
23292,6,2,582.3,0
23293,6,2,582.325,0
23294,6,2,582.35,0
23295,6,2,582.375,0
23296,6,2,582.4,0
23297,6,2,582.425,0
23298,6,2,582.45,0
23299,6,2,582.475,0
23300,6,2,582.5,0
23301,6,2,582.525,0
23302,6,2,582.55,0
23303,6,2,582.575,0
23304,6,2,582.6,0
23305,6,2,582.625,0
23306,6,2,582.65,0
23307,6,2,582.675,0
23308,6,2,582.7,0
23309,6,2,582.725,0
23310,6,2,582.75,0
23311,6,2,582.775,0
23312,6,2,582.8,0
23313,6,2,582.825,0
23314,6,2,582.85,0
23315,6,2,582.875,0
23316,6,2,582.9,0
23317,6,2,582.925,0
23318,6,2,582.95,0
23319,6,2,582.975,0
23320,6,2,583.0,0
23321,6,2,583.025,0
23322,6,2,583.05,0
23323,6,2,583.075,0
23324,6,2,583.1,0
23325,6,2,583.125,0
23326,6,2,583.15,0
23327,6,2,583.175,0
23328,6,2,583.2,0
23329,6,2,583.225,0
23330,6,2,583.25,0
23331,6,2,583.275,0
23332,6,2,583.3,0
23333,6,2,583.325,0
23334,6,2,583.35,0
23335,6,2,583.375,0
23336,6,2,583.4,0
23337,6,2,583.425,0
23338,6,2,583.45,0
23339,6,2,583.475,0
23340,6,2,583.5,0
23341,6,2,583.525,0
23342,6,2,583.55,0
23343,6,2,583.575,0
23344,6,2,583.6,0
23345,6,2,583.625,0
23346,6,2,583.65,0
23347,6,2,583.675,0
23348,6,2,583.7,0
23349,6,2,583.725,0
23350,6,2,583.75,0
23351,6,2,583.775,0
23352,6,2,583.8,0
23353,6,2,583.825,0
23354,6,2,583.85,0
23355,6,2,583.875,0
23356,6,2,583.9,0
23357,6,2,583.925,0
23358,6,2,583.95,0
23359,6,2,583.975,0
23360,6,2,584.0,0
23361,6,2,584.025,0
23362,6,2,584.05,0
23363,6,2,584.075,0
23364,6,2,584.1,0
23365,6,2,584.125,0
23366,6,2,584.15,0
23367,6,2,584.175,0
23368,6,2,584.2,0
23369,6,2,584.225,0
23370,6,2,584.25,0
23371,6,2,584.275,0
23372,6,2,584.3,0
23373,6,2,584.325,0
23374,6,2,584.35,0
23375,6,2,584.375,0
23376,6,2,584.4,0
23377,6,2,584.425,0
23378,6,2,584.45,0
23379,6,2,584.475,0
23380,6,2,584.5,0
23381,6,2,584.525,0
23382,6,2,584.55,0
23383,6,2,584.575,0
23384,6,2,584.6,0
23385,6,2,584.625,0
23386,6,2,584.65,0
23387,6,2,584.675,0
23388,6,2,584.7,0
23389,6,2,584.725,0
23390,6,2,584.75,0
23391,6,2,584.775,0
23392,6,2,584.8,0
23393,6,2,584.825,0
23394,6,2,584.85,0
23395,6,2,584.875,0
23396,6,2,584.9,0
23397,6,2,584.925,0
23398,6,2,584.95,0
23399,6,2,584.975,0
23400,6,2,585.0,0
23401,6,2,585.025,0
23402,6,2,585.05,0
23403,6,2,585.075,0
23404,6,2,585.1,0
23405,6,2,585.125,0
23406,6,2,585.15,0
23407,6,2,585.175,0
23408,6,2,585.2,0
23409,6,2,585.225,0
23410,6,2,585.25,0
23411,6,2,585.275,0
23412,6,2,585.3,0
23413,6,2,585.325,0
23414,6,2,585.35,0
23415,6,2,585.375,0
23416,6,2,585.4,0
23417,6,2,585.425,0
23418,6,2,585.45,0
23419,6,2,585.475,0
23420,6,2,585.5,0
23421,6,2,585.525,0
23422,6,2,585.55,0
23423,6,2,585.575,0
23424,6,2,585.6,0
23425,6,2,585.625,0
23426,6,2,585.65,0
23427,6,2,585.675,0
23428,6,2,585.7,0
23429,6,2,585.725,0
23430,6,2,585.75,0
23431,6,2,585.775,0
23432,6,2,585.8,0
23433,6,2,585.825,0
23434,6,2,585.85,0
23435,6,2,585.875,0
23436,6,2,585.9,0
23437,6,2,585.925,0
23438,6,2,585.95,0
23439,6,2,585.975,0
23440,6,2,586.0,0
23441,6,2,586.025,0
23442,6,2,586.05,0
23443,6,2,586.075,0
23444,6,2,586.1,0
23445,6,2,586.125,0
23446,6,2,586.15,0
23447,6,2,586.175,0
23448,6,2,586.2,0
23449,6,2,586.225,0
23450,6,2,586.25,0
23451,6,2,586.275,0
23452,6,2,586.3,0
23453,6,2,586.325,0
23454,6,2,586.35,0
23455,6,2,586.375,0
23456,6,2,586.4,0
23457,6,2,586.425,0
23458,6,2,586.45,0
23459,6,2,586.475,0
23460,6,2,586.5,0
23461,6,2,586.525,0
23462,6,2,586.55,0
23463,6,2,586.575,0
23464,6,2,586.6,0
23465,6,2,586.625,0
23466,6,2,586.65,0
23467,6,2,586.675,0
23468,6,2,586.7,0
23469,6,2,586.725,0
23470,6,2,586.75,0
23471,6,2,586.775,0
23472,6,2,586.8,0
23473,6,2,586.825,0
23474,6,2,586.85,0
23475,6,2,586.875,0
23476,6,2,586.9,0
23477,6,2,586.925,0
23478,6,2,586.95,0
23479,6,2,586.975,0
23480,6,2,587.0,0
23481,6,2,587.025,0
23482,6,2,587.05,0
23483,6,2,587.075,0
23484,6,2,587.1,0
23485,6,2,587.125,0
23486,6,2,587.15,0
23487,6,2,587.175,0
23488,6,2,587.2,0
23489,6,2,587.225,0
23490,6,2,587.25,0
23491,6,2,587.275,0
23492,6,2,587.3,0
23493,6,2,587.325,0
23494,6,2,587.35,0
23495,6,2,587.375,0
23496,6,2,587.4,0
23497,6,2,587.425,0
23498,6,2,587.45,0
23499,6,2,587.475,0
23500,6,2,587.5,0
23501,6,2,587.525,0
23502,6,2,587.55,0
23503,6,2,587.575,0
23504,6,2,587.6,0
23505,6,2,587.625,0
23506,6,2,587.65,0
23507,6,2,587.675,0
23508,6,2,587.7,0
23509,6,2,587.725,0
23510,6,2,587.75,0
23511,6,2,587.775,0
23512,6,2,587.8,0
23513,6,2,587.825,0
23514,6,2,587.85,0
23515,6,2,587.875,0
23516,6,2,587.9,0
23517,6,2,587.925,0
23518,6,2,587.95,0
23519,6,2,587.975,0
23520,6,2,588.0,0
23521,6,2,588.025,0
23522,6,2,588.05,0
23523,6,2,588.075,0
23524,6,2,588.1,0
23525,6,2,588.125,0
23526,6,2,588.15,0
23527,6,2,588.175,0
23528,6,2,588.2,0
23529,6,2,588.225,0
23530,6,2,588.25,0
23531,6,2,588.275,0
23532,6,2,588.3,0
23533,6,2,588.325,0
23534,6,2,588.35,0
23535,6,2,588.375,0
23536,6,2,588.4,0
23537,6,2,588.425,0
23538,6,2,588.45,0
23539,6,2,588.475,0
23540,6,2,588.5,0
23541,6,2,588.525,0
23542,6,2,588.55,0
23543,6,2,588.575,0
23544,6,2,588.6,0
23545,6,2,588.625,0
23546,6,2,588.65,0
23547,6,2,588.675,0
23548,6,2,588.7,0
23549,6,2,588.725,0
23550,6,2,588.75,0
23551,6,2,588.775,0
23552,6,2,588.8,0
23553,6,2,588.825,0
23554,6,2,588.85,0
23555,6,2,588.875,0
23556,6,2,588.9,0
23557,6,2,588.925,0
23558,6,2,588.95,0
23559,6,2,588.975,0
23560,6,2,589.0,0
23561,6,2,589.025,0
23562,6,2,589.05,0
23563,6,2,589.075,0
23564,6,2,589.1,0
23565,6,2,589.125,0
23566,6,2,589.15,0
23567,6,2,589.175,0
23568,6,2,589.2,0
23569,6,2,589.225,0
23570,6,2,589.25,0
23571,6,2,589.275,0
23572,6,2,589.3,0
23573,6,2,589.325,0
23574,6,2,589.35,0
23575,6,2,589.375,0
23576,6,2,589.4,0
23577,6,2,589.425,0
23578,6,2,589.45,0
23579,6,2,589.475,0
23580,6,2,589.5,0
23581,6,2,589.525,0
23582,6,2,589.55,0
23583,6,2,589.575,0
23584,6,2,589.6,0
23585,6,2,589.625,0
23586,6,2,589.65,0
23587,6,2,589.675,0
23588,6,2,589.7,0
23589,6,2,589.725,0
23590,6,2,589.75,0
23591,6,2,589.775,0
23592,6,2,589.8,0
23593,6,2,589.825,0
23594,6,2,589.85,0
23595,6,2,589.875,0
23596,6,2,589.9,0
23597,6,2,589.925,0
23598,6,2,589.95,0
23599,6,2,589.975,0
23600,6,2,590.0,0
23601,6,2,590.025,0
23602,6,2,590.05,0
23603,6,2,590.075,0
23604,6,2,590.1,0
23605,6,2,590.125,0
23606,6,2,590.15,0
23607,6,2,590.175,0
23608,6,2,590.2,0
23609,6,2,590.225,0
23610,6,2,590.25,0
23611,6,2,590.275,0
23612,6,2,590.3,0
23613,6,2,590.325,0
23614,6,2,590.35,0
23615,6,2,590.375,0
23616,6,2,590.4,0
23617,6,2,590.425,0
23618,6,2,590.45,0
23619,6,2,590.475,0
23620,6,2,590.5,0
23621,6,2,590.525,0
23622,6,2,590.55,0
23623,6,2,590.575,0
23624,6,2,590.6,0
23625,6,2,590.625,0
23626,6,2,590.65,0
23627,6,2,590.675,0
23628,6,2,590.7,0
23629,6,2,590.725,0
23630,6,2,590.75,0
23631,6,2,590.775,0
23632,6,2,590.8,0
23633,6,2,590.825,0
23634,6,2,590.85,0
23635,6,2,590.875,0
23636,6,2,590.9,0
23637,6,2,590.925,0
23638,6,2,590.95,0
23639,6,2,590.975,0
23640,6,2,591.0,0
23641,6,2,591.025,0
23642,6,2,591.05,0
23643,6,2,591.075,0
23644,6,2,591.1,0
23645,6,2,591.125,0
23646,6,2,591.15,0
23647,6,2,591.175,0
23648,6,2,591.2,0
23649,6,2,591.225,0
23650,6,2,591.25,0
23651,6,2,591.275,0
23652,6,2,591.3,0
23653,6,2,591.325,0
23654,6,2,591.35,0
23655,6,2,591.375,0
23656,6,2,591.4,0
23657,6,2,591.425,0
23658,6,2,591.45,0
23659,6,2,591.475,0
23660,6,2,591.5,0
23661,6,2,591.525,0
23662,6,2,591.55,0
23663,6,2,591.575,0
23664,6,2,591.6,0
23665,6,2,591.625,0
23666,6,2,591.65,0
23667,6,2,591.675,0
23668,6,2,591.7,0
23669,6,2,591.725,0
23670,6,2,591.75,0
23671,6,2,591.775,0
23672,6,2,591.8,0
23673,6,2,591.825,0
23674,6,2,591.85,0
23675,6,2,591.875,0
23676,6,2,591.9,0
23677,6,2,591.925,0
23678,6,2,591.95,0
23679,6,2,591.975,0
23680,6,2,592.0,0
23681,6,2,592.025,0
23682,6,2,592.05,0
23683,6,2,592.075,0
23684,6,2,592.1,0
23685,6,2,592.125,0
23686,6,2,592.15,0
23687,6,2,592.175,0
23688,6,2,592.2,0
23689,6,2,592.225,0
23690,6,2,592.25,0
23691,6,2,592.275,0
23692,6,2,592.3,0
23693,6,2,592.325,0
23694,6,2,592.35,0
23695,6,2,592.375,0
23696,6,2,592.4,0
23697,6,2,592.425,0
23698,6,2,592.45,0
23699,6,2,592.475,0
23700,6,2,592.5,0
23701,6,2,592.525,0
23702,6,2,592.55,0
23703,6,2,592.575,0
23704,6,2,592.6,0
23705,6,2,592.625,0
23706,6,2,592.65,0
23707,6,2,592.675,0
23708,6,2,592.7,0
23709,6,2,592.725,0
23710,6,2,592.75,0
23711,6,2,592.775,0
23712,6,2,592.8,0
23713,6,2,592.825,0
23714,6,2,592.85,0
23715,6,2,592.875,0
23716,6,2,592.9,0
23717,6,2,592.925,0
23718,6,2,592.95,0
23719,6,2,592.975,0
23720,6,2,593.0,0
23721,6,2,593.025,0
23722,6,2,593.05,0
23723,6,2,593.075,0
23724,6,2,593.1,0
23725,6,2,593.125,0
23726,6,2,593.15,0
23727,6,2,593.175,0
23728,6,2,593.2,0
23729,6,2,593.225,0
23730,6,2,593.25,0
23731,6,2,593.275,0
23732,6,2,593.3,0
23733,6,2,593.325,0
23734,6,2,593.35,0
23735,6,2,593.375,0
23736,6,2,593.4,0
23737,6,2,593.425,0
23738,6,2,593.45,0
23739,6,2,593.475,0
23740,6,2,593.5,0
23741,6,2,593.525,0
23742,6,2,593.55,0
23743,6,2,593.575,0
23744,6,2,593.6,0
23745,6,2,593.625,0
23746,6,2,593.65,0
23747,6,2,593.675,0
23748,6,2,593.7,0
23749,6,2,593.725,0
23750,6,2,593.75,0
23751,6,2,593.775,0
23752,6,2,593.8,0
23753,6,2,593.825,0
23754,6,2,593.85,0
23755,6,2,593.875,0
23756,6,2,593.9,0
23757,6,2,593.925,0
23758,6,2,593.95,0
23759,6,2,593.975,0
23760,6,2,594.0,0
23761,6,2,594.025,0
23762,6,2,594.05,0
23763,6,2,594.075,0
23764,6,2,594.1,0
23765,6,2,594.125,0
23766,6,2,594.15,0
23767,6,2,594.175,0
23768,6,2,594.2,0
23769,6,2,594.225,0
23770,6,2,594.25,0
23771,6,2,594.275,0
23772,6,2,594.3,0
23773,6,2,594.325,0
23774,6,2,594.35,0
23775,6,2,594.375,0
23776,6,2,594.4,0
23777,6,2,594.425,0
23778,6,2,594.45,0
23779,6,2,594.475,0
23780,6,2,594.5,0
23781,6,2,594.525,0
23782,6,2,594.55,0
23783,6,2,594.575,0
23784,6,2,594.6,0
23785,6,2,594.625,0
23786,6,2,594.65,0
23787,6,2,594.675,0
23788,6,2,594.7,0
23789,6,2,594.725,0
23790,6,2,594.75,0
23791,6,2,594.775,0
23792,6,2,594.8,0
23793,6,2,594.825,0
23794,6,2,594.85,0
23795,6,2,594.875,0
23796,6,2,594.9,0
23797,6,2,594.925,0
23798,6,2,594.95,0
23799,6,2,594.975,0
23800,6,2,595.0,0
23801,6,2,595.025,0
23802,6,2,595.05,0
23803,6,2,595.075,0
23804,6,2,595.1,0
23805,6,2,595.125,0
23806,6,2,595.15,0
23807,6,2,595.175,0
23808,6,2,595.2,0
23809,6,2,595.225,0
23810,6,2,595.25,0
23811,6,2,595.275,0
23812,6,2,595.3,0
23813,6,2,595.325,0
23814,6,2,595.35,0
23815,6,2,595.375,0
23816,6,2,595.4,0
23817,6,2,595.425,0
23818,6,2,595.45,0
23819,6,2,595.475,0
23820,6,2,595.5,0
23821,6,2,595.525,0
23822,6,2,595.55,0
23823,6,2,595.575,0
23824,6,2,595.6,0
23825,6,2,595.625,0
23826,6,2,595.65,0
23827,6,2,595.675,0
23828,6,2,595.7,0
23829,6,2,595.725,0
23830,6,2,595.75,0
23831,6,2,595.775,0
23832,6,2,595.8,0
23833,6,2,595.825,0
23834,6,2,595.85,0
23835,6,2,595.875,0
23836,6,2,595.9,0
23837,6,2,595.925,0
23838,6,2,595.95,0
23839,6,2,595.975,0
23840,6,2,596.0,0
23841,6,2,596.025,0
23842,6,2,596.05,0
23843,6,2,596.075,0
23844,6,2,596.1,0
23845,6,2,596.125,0
23846,6,2,596.15,0
23847,6,2,596.175,0
23848,6,2,596.2,0
23849,6,2,596.225,0
23850,6,2,596.25,0
23851,6,2,596.275,0
23852,6,2,596.3,0
23853,6,2,596.325,0
23854,6,2,596.35,0
23855,6,2,596.375,0
23856,6,2,596.4,0
23857,6,2,596.425,0
23858,6,2,596.45,0
23859,6,2,596.475,0
23860,6,2,596.5,0
23861,6,2,596.525,0
23862,6,2,596.55,0
23863,6,2,596.575,0
23864,6,2,596.6,0
23865,6,2,596.625,0
23866,6,2,596.65,0
23867,6,2,596.675,0
23868,6,2,596.7,0
23869,6,2,596.725,0
23870,6,2,596.75,0
23871,6,2,596.775,0
23872,6,2,596.8,0
23873,6,2,596.825,0
23874,6,2,596.85,0
23875,6,2,596.875,0
23876,6,2,596.9,0
23877,6,2,596.925,0
23878,6,2,596.95,0
23879,6,2,596.975,0
23880,6,2,597.0,0
23881,6,2,597.025,0
23882,6,2,597.05,0
23883,6,2,597.075,0
23884,6,2,597.1,0
23885,6,2,597.125,0
23886,6,2,597.15,0
23887,6,2,597.175,0
23888,6,2,597.2,0
23889,6,2,597.225,0
23890,6,2,597.25,0
23891,6,2,597.275,0
23892,6,2,597.3,0
23893,6,2,597.325,0
23894,6,2,597.35,0
23895,6,2,597.375,0
23896,6,2,597.4,0
23897,6,2,597.425,0
23898,6,2,597.45,0
23899,6,2,597.475,0
23900,6,2,597.5,0
23901,6,2,597.525,0
23902,6,2,597.55,0
23903,6,2,597.575,0
23904,6,2,597.6,0
23905,6,2,597.625,0
23906,6,2,597.65,0
23907,6,2,597.675,0
23908,6,2,597.7,0
23909,6,2,597.725,0
23910,6,2,597.75,0
23911,6,2,597.775,0
23912,6,2,597.8,0
23913,6,2,597.825,0
23914,6,2,597.85,0
23915,6,2,597.875,0
23916,6,2,597.9,0
23917,6,2,597.925,0
23918,6,2,597.95,0
23919,6,2,597.975,0
23920,6,2,598.0,0
23921,6,2,598.025,0
23922,6,2,598.05,0
23923,6,2,598.075,0
23924,6,2,598.1,0
23925,6,2,598.125,0
23926,6,2,598.15,0
23927,6,2,598.175,0
23928,6,2,598.2,0
23929,6,2,598.225,0
23930,6,2,598.25,0
23931,6,2,598.275,0
23932,6,2,598.3,0
23933,6,2,598.325,0
23934,6,2,598.35,0
23935,6,2,598.375,0
23936,6,2,598.4,0
23937,6,2,598.425,0
23938,6,2,598.45,0
23939,6,2,598.475,0
23940,6,2,598.5,0
23941,6,2,598.525,0
23942,6,2,598.55,0
23943,6,2,598.575,0
23944,6,2,598.6,3
23945,6,2,598.625,3
23946,6,2,598.65,3
23947,6,2,598.675,3
23948,6,2,598.7,3
23949,6,2,598.725,3
23950,6,2,598.75,3
23951,6,2,598.775,3
23952,6,2,598.8,3
23953,6,2,598.825,3
23954,6,2,598.85,3
23955,6,2,598.875,3
23956,6,2,598.9,3
23957,6,2,598.925,3
23958,6,2,598.95,3
23959,6,2,598.975,3
23960,6,2,599.0,3
23961,6,2,599.025,3
23962,6,2,599.05,3
23963,6,2,599.075,3
23964,6,2,599.1,3
23965,6,2,599.125,3
23966,6,2,599.15,3
23967,6,2,599.175,3
23968,6,2,599.2,3
23969,6,2,599.225,3
23970,6,2,599.25,3
23971,6,2,599.275,3
23972,6,2,599.3,3
23973,6,2,599.325,3
23974,6,2,599.35,3
23975,6,2,599.375,3
23976,6,2,599.4,3
23977,6,2,599.425,3
23978,6,2,599.45,3
23979,6,2,599.475,3
23980,6,2,599.5,3
23981,6,2,599.525,3
23982,6,2,599.55,3
23983,6,2,599.575,3
23984,6,2,599.6,3
23985,6,2,599.625,3
23986,6,2,599.65,3
23987,6,2,599.675,3
23988,6,2,599.7,3
23989,6,2,599.725,3
23990,6,2,599.75,3
23991,6,2,599.775,3
23992,6,2,599.8,3
23993,6,2,599.825,3
23994,6,2,599.85,3
23995,6,2,599.875,3
23996,6,2,599.9,3
23997,6,2,599.925,3
23998,6,2,599.95,3
23999,6,2,599.975,3
24000,6,2,600.0,3
24001,6,2,600.025,3
24002,6,2,600.05,3
24003,6,2,600.075,3
24004,6,2,600.1,3
24005,6,2,600.125,3
24006,6,2,600.15,3
24007,6,2,600.175,3
24008,6,2,600.2,3
24009,6,2,600.225,3
24010,6,2,600.25,3
24011,6,2,600.275,3
24012,6,2,600.3,3
24013,6,2,600.325,3
24014,6,2,600.35,3
24015,6,2,600.375,3
24016,6,2,600.4,3
24017,6,2,600.425,3
24018,6,2,600.45,3
24019,6,2,600.475,3
24020,6,2,600.5,3
24021,6,2,600.525,3
24022,6,2,600.55,3
24023,6,2,600.575,3
24024,6,2,600.6,3
24025,6,2,600.625,3
24026,6,2,600.65,3
24027,6,2,600.675,3
24028,6,2,600.7,3
24029,6,2,600.725,3
24030,6,2,600.75,3
24031,6,2,600.775,3
24032,6,2,600.8,3
24033,6,2,600.825,3
24034,6,2,600.85,3
24035,6,2,600.875,3
24036,6,2,600.9,3
24037,6,2,600.925,3
24038,6,2,600.95,3
24039,6,2,600.975,3
24040,6,2,601.0,3
24041,6,2,601.025,3
24042,6,2,601.05,3
24043,6,2,601.075,3
24044,6,2,601.1,3
24045,6,2,601.125,3
24046,6,2,601.15,3
24047,6,2,601.175,3
24048,6,2,601.2,3
24049,6,2,601.225,3
24050,6,2,601.25,3
24051,6,2,601.275,3
24052,6,2,601.3,3
24053,6,2,601.325,3
24054,6,2,601.35,3
24055,6,2,601.375,3
24056,6,2,601.4,3
24057,6,2,601.425,3
24058,6,2,601.45,3
24059,6,2,601.475,3
24060,6,2,601.5,3
24061,6,2,601.525,3
24062,6,2,601.55,3
24063,6,2,601.575,3
24064,6,2,601.6,3
24065,6,2,601.625,3
24066,6,2,601.65,3
24067,6,2,601.675,3
24068,6,2,601.7,3
24069,6,2,601.725,3
24070,6,2,601.75,3
24071,6,2,601.775,3
24072,6,2,601.8,3
24073,6,2,601.825,3
24074,6,2,601.85,3
24075,6,2,601.875,3
24076,6,2,601.9,3
24077,6,2,601.925,3
24078,6,2,601.95,3
24079,6,2,601.975,3
24080,6,2,602.0,3
24081,6,2,602.025,3
24082,6,2,602.05,3
24083,6,2,602.075,3
24084,6,2,602.1,3
24085,6,2,602.125,3
24086,6,2,602.15,3
24087,6,2,602.175,3
24088,6,2,602.2,3
24089,6,2,602.225,3
24090,6,2,602.25,3
24091,6,2,602.275,3
24092,6,2,602.3,3
24093,6,2,602.325,3
24094,6,2,602.35,3
24095,6,2,602.375,3
24096,6,2,602.4,3
24097,6,2,602.425,3
24098,6,2,602.45,3
24099,6,2,602.475,3
24100,6,2,602.5,3
24101,6,2,602.525,3
24102,6,2,602.55,3
24103,6,2,602.575,3
24104,6,2,602.6,3
24105,6,2,602.625,3
24106,6,2,602.65,3
24107,6,2,602.675,3
24108,6,2,602.7,3
24109,6,2,602.725,3
24110,6,2,602.75,3
24111,6,2,602.775,3
24112,6,2,602.8,3
24113,6,2,602.825,3
24114,6,2,602.85,3
24115,6,2,602.875,3
24116,6,2,602.9,3
24117,6,2,602.925,3
24118,6,2,602.95,3
24119,6,2,602.975,3
24120,6,2,603.0,3
24121,6,2,603.025,3
24122,6,2,603.05,3
24123,6,2,603.075,3
24124,6,2,603.1,3
24125,6,2,603.125,3
24126,6,2,603.15,3
24127,6,2,603.175,3
24128,6,2,603.2,3
24129,6,2,603.225,3
24130,6,2,603.25,3
24131,6,2,603.275,3
24132,6,2,603.3,3
24133,6,2,603.325,3
24134,6,2,603.35,3
24135,6,2,603.375,3
24136,6,2,603.4,3
24137,6,2,603.425,3
24138,6,2,603.45,3
24139,6,2,603.475,3
24140,6,2,603.5,3
24141,6,2,603.525,3
24142,6,2,603.55,3
24143,6,2,603.575,3
24144,6,2,603.6,3
24145,6,2,603.625,3
24146,6,2,603.65,3
24147,6,2,603.675,3
24148,6,2,603.7,3
24149,6,2,603.725,3
24150,6,2,603.75,3
24151,6,2,603.775,3
24152,6,2,603.8,3
24153,6,2,603.825,3
24154,6,2,603.85,3
24155,6,2,603.875,3
24156,6,2,603.9,3
24157,6,2,603.925,3
24158,6,2,603.95,3
24159,6,2,603.975,3
24160,6,2,604.0,3
24161,6,2,604.025,3
24162,6,2,604.05,3
24163,6,2,604.075,3
24164,6,2,604.1,3
24165,6,2,604.125,3
24166,6,2,604.15,3
24167,6,2,604.175,3
24168,6,2,604.2,3
24169,6,2,604.225,3
24170,6,2,604.25,3
24171,6,2,604.275,3
24172,6,2,604.3,3
24173,6,2,604.325,3
24174,6,2,604.35,3
24175,6,2,604.375,3
24176,6,2,604.4,3
24177,6,2,604.425,3
24178,6,2,604.45,3
24179,6,2,604.475,3
24180,6,2,604.5,3
24181,6,2,604.525,3
24182,6,2,604.55,3
24183,6,2,604.575,3
24184,6,2,604.6,3
24185,6,2,604.625,3
24186,6,2,604.65,3
24187,6,2,604.675,3
24188,6,2,604.7,3
24189,6,2,604.725,3
24190,6,2,604.75,3
24191,6,2,604.775,3
24192,6,2,604.8,3
24193,6,2,604.825,3
24194,6,2,604.85,3
24195,6,2,604.875,3
24196,6,2,604.9,3
24197,6,2,604.925,3
24198,6,2,604.95,3
24199,6,2,604.975,3
24200,6,2,605.0,3
24201,6,2,605.025,3
24202,6,2,605.05,3
24203,6,2,605.075,3
24204,6,2,605.1,3
24205,6,2,605.125,3
24206,6,2,605.15,3
24207,6,2,605.175,3
24208,6,2,605.2,3
24209,6,2,605.225,3
24210,6,2,605.25,3
24211,6,2,605.275,3
24212,6,2,605.3,3
24213,6,2,605.325,3
24214,6,2,605.35,3
24215,6,2,605.375,3
24216,6,2,605.4,3
24217,6,2,605.425,3
24218,6,2,605.45,3
24219,6,2,605.475,3
24220,6,2,605.5,3
24221,6,2,605.525,3
24222,6,2,605.55,3
24223,6,2,605.575,3
24224,6,2,605.6,3
24225,6,2,605.625,3
24226,6,2,605.65,3
24227,6,2,605.675,3
24228,6,2,605.7,3
24229,6,2,605.725,3
24230,6,2,605.75,3
24231,6,2,605.775,3
24232,6,2,605.8,3
24233,6,2,605.825,3
24234,6,2,605.85,3
24235,6,2,605.875,3
24236,6,2,605.9,3
24237,6,2,605.925,3
24238,6,2,605.95,3
24239,6,2,605.975,3
24240,6,2,606.0,3
24241,6,2,606.025,3
24242,6,2,606.05,3
24243,6,2,606.075,3
24244,6,2,606.1,3
24245,6,2,606.125,3
24246,6,2,606.15,3
24247,6,2,606.175,3
24248,6,2,606.2,3
24249,6,2,606.225,3
24250,6,2,606.25,3
24251,6,2,606.275,3
24252,6,2,606.3,3
24253,6,2,606.325,3
24254,6,2,606.35,3
24255,6,2,606.375,3
24256,6,2,606.4,3
24257,6,2,606.425,3
24258,6,2,606.45,3
24259,6,2,606.475,3
24260,6,2,606.5,3
24261,6,2,606.525,3
24262,6,2,606.55,3
24263,6,2,606.575,3
24264,6,2,606.6,3
24265,6,2,606.625,3
24266,6,2,606.65,3
24267,6,2,606.675,3
24268,6,2,606.7,3
24269,6,2,606.725,3
24270,6,2,606.75,3
24271,6,2,606.775,3
24272,6,2,606.8,3
24273,6,2,606.825,3
24274,6,2,606.85,3
24275,6,2,606.875,3
24276,6,2,606.9,3
24277,6,2,606.925,3
24278,6,2,606.95,3
24279,6,2,606.975,3
24280,6,2,607.0,3
24281,6,2,607.025,3
24282,6,2,607.05,3
24283,6,2,607.075,3
24284,6,2,607.1,3
24285,6,2,607.125,3
24286,6,2,607.15,3
24287,6,2,607.175,3
24288,6,2,607.2,3
24289,6,2,607.225,3
24290,6,2,607.25,3
24291,6,2,607.275,3
24292,6,2,607.3,3
24293,6,2,607.325,3
24294,6,2,607.35,3
24295,6,2,607.375,3
24296,6,2,607.4,3
24297,6,2,607.425,3
24298,6,2,607.45,3
24299,6,2,607.475,3
24300,6,2,607.5,3
24301,6,2,607.525,3
24302,6,2,607.55,3
24303,6,2,607.575,3
24304,6,2,607.6,3
24305,6,2,607.625,3
24306,6,2,607.65,3
24307,6,2,607.675,3
24308,6,2,607.7,3
24309,6,2,607.725,3
24310,6,2,607.75,3
24311,6,2,607.775,3
24312,6,2,607.8,3
24313,6,2,607.825,3
24314,6,2,607.85,3
24315,6,2,607.875,3
24316,6,2,607.9,3
24317,6,2,607.925,3
24318,6,2,607.95,3
24319,6,2,607.975,3
24320,6,2,608.0,3
24321,6,2,608.025,3
24322,6,2,608.05,3
24323,6,2,608.075,3
24324,6,2,608.1,3
24325,6,2,608.125,3
24326,6,2,608.15,3
24327,6,2,608.175,3
24328,6,2,608.2,3
24329,6,2,608.225,3
24330,6,2,608.25,3
24331,6,2,608.275,3
24332,6,2,608.3,3
24333,6,2,608.325,3
24334,6,2,608.35,3
24335,6,2,608.375,3
