,subject,trial,y_time,y
3388,6,2,338.82,0
3389,6,2,338.92,0
3390,6,2,339.02,0
3391,6,2,339.12,0
3392,6,2,339.22,0
3393,6,2,339.32,0
3394,6,2,339.42,0
3395,6,2,339.52,0
3396,6,2,339.62,0
3397,6,2,339.72,0
3398,6,2,339.82,0
3399,6,2,339.92,0
3400,6,2,340.02,0
3401,6,2,340.12,0
3402,6,2,340.22,0
3403,6,2,340.32,0
3404,6,2,340.42,0
3405,6,2,340.52,0
3406,6,2,340.62,0
3407,6,2,340.72,0
3408,6,2,340.82,0
3409,6,2,340.92,0
3410,6,2,341.02,0
3411,6,2,341.12,0
3412,6,2,341.22,0
3413,6,2,341.32,0
3414,6,2,341.42,0
3415,6,2,341.52,0
3416,6,2,341.62,0
3417,6,2,341.72,0
3418,6,2,341.82,0
3419,6,2,341.92,0
3420,6,2,342.02,0
3421,6,2,342.12,0
3422,6,2,342.22,0
3423,6,2,342.32,0
3424,6,2,342.42,0
3425,6,2,342.52,0
3426,6,2,342.62,0
3427,6,2,342.72,0
3428,6,2,342.82,0
3429,6,2,342.92,0
3430,6,2,343.02,0
3431,6,2,343.12,0
3432,6,2,343.22,0
3433,6,2,343.32,0
3434,6,2,343.42,0
3435,6,2,343.52,0
3436,6,2,343.62,0
3437,6,2,343.72,0
3438,6,2,343.82,0
3439,6,2,343.92,0
3440,6,2,344.02,0
3441,6,2,344.12,0
3442,6,2,344.22,0
3443,6,2,344.32,0
3444,6,2,344.42,0
3445,6,2,344.52,0
3446,6,2,344.62,0
3447,6,2,344.72,0
3448,6,2,344.82,0
3449,6,2,344.92,0
3450,6,2,345.02,0
3451,6,2,345.12,0
3452,6,2,345.22,0
3453,6,2,345.32,0
3454,6,2,345.42,0
3455,6,2,345.52,0
3456,6,2,345.62,0
3457,6,2,345.72,0
3458,6,2,345.82,0
3459,6,2,345.92,0
3460,6,2,346.02,0
3461,6,2,346.12,0
3462,6,2,346.22,0
3463,6,2,346.32,0
3464,6,2,346.42,0
3465,6,2,346.52,0
3466,6,2,346.62,0
3467,6,2,346.72,0
3468,6,2,346.82,0
3469,6,2,346.92,0
3470,6,2,347.02,0
3471,6,2,347.12,0
3472,6,2,347.22,0
3473,6,2,347.32,0
3474,6,2,347.42,0
3475,6,2,347.52,0
3476,6,2,347.62,0
3477,6,2,347.72,0
3478,6,2,347.82,0
3479,6,2,347.92,0
3480,6,2,348.02,0
3481,6,2,348.12,0
3482,6,2,348.22,0
3483,6,2,348.32,0
3484,6,2,348.42,0
3485,6,2,348.52,0
3486,6,2,348.62,0
3487,6,2,348.72,0
3488,6,2,348.82,0
3489,6,2,348.92,0
3490,6,2,349.02,0
3491,6,2,349.12,0
3492,6,2,349.22,0
3493,6,2,349.32,0
3494,6,2,349.42,0
3495,6,2,349.52,0
3496,6,2,349.62,0
3497,6,2,349.72,0
3498,6,2,349.82,0
3499,6,2,349.92,0
3500,6,2,350.02,0
3501,6,2,350.12,0
3502,6,2,350.22,0
3503,6,2,350.32,0
3504,6,2,350.42,0
3505,6,2,350.52,0
3506,6,2,350.62,0
3507,6,2,350.72,0
3508,6,2,350.82,0
3509,6,2,350.92,0
3510,6,2,351.02,0
3511,6,2,351.12,0
3512,6,2,351.22,0
3513,6,2,351.32,0
3514,6,2,351.42,0
3515,6,2,351.52,0
3516,6,2,351.62,0
3517,6,2,351.72,0
3518,6,2,351.82,0
3519,6,2,351.92,0
3520,6,2,352.02,0
3521,6,2,352.12,0
3522,6,2,352.22,0
3523,6,2,352.32,0
3524,6,2,352.42,0
3525,6,2,352.52,0
3526,6,2,352.62,0
3527,6,2,352.72,0
3528,6,2,352.82,0
3529,6,2,352.92,0
3530,6,2,353.02,0
3531,6,2,353.12,0
3532,6,2,353.22,0
3533,6,2,353.32,0
3534,6,2,353.42,0
3535,6,2,353.52,0
3536,6,2,353.62,0
3537,6,2,353.72,0
3538,6,2,353.82,0
3539,6,2,353.92,0
3540,6,2,354.02,0
3541,6,2,354.12,0
3542,6,2,354.22,0
3543,6,2,354.32,0
3544,6,2,354.42,0
3545,6,2,354.52,0
3546,6,2,354.62,0
3547,6,2,354.72,0
3548,6,2,354.82,0
3549,6,2,354.92,0
3550,6,2,355.02,0
3551,6,2,355.12,0
3552,6,2,355.22,0
3553,6,2,355.32,0
3554,6,2,355.42,0
3555,6,2,355.52,0
3556,6,2,355.62,0
3557,6,2,355.72,0
3558,6,2,355.82,0
3559,6,2,355.92,0
3560,6,2,356.02,0
3561,6,2,356.12,0
3562,6,2,356.22,0
3563,6,2,356.32,0
3564,6,2,356.42,0
3565,6,2,356.52,0
3566,6,2,356.62,0
3567,6,2,356.72,0
3568,6,2,356.82,0
3569,6,2,356.92,0
3570,6,2,357.02,0
3571,6,2,357.12,0
3572,6,2,357.22,0
3573,6,2,357.32,0
3574,6,2,357.42,0
3575,6,2,357.52,0
3576,6,2,357.62,0
3577,6,2,357.72,0
3578,6,2,357.82,0
3579,6,2,357.92,0
3580,6,2,358.02,0
3581,6,2,358.12,0
3582,6,2,358.22,0
3583,6,2,358.32,0
3584,6,2,358.42,0
3585,6,2,358.52,0
3586,6,2,358.62,0
3587,6,2,358.72,0
3588,6,2,358.82,0
3589,6,2,358.92,0
3590,6,2,359.02,0
3591,6,2,359.12,0
3592,6,2,359.22,0
3593,6,2,359.32,0
3594,6,2,359.42,0
3595,6,2,359.52,0
3596,6,2,359.62,0
3597,6,2,359.72,0
3598,6,2,359.82,0
3599,6,2,359.92,0
3600,6,2,360.02,0
3601,6,2,360.12,0
3602,6,2,360.22,0
3603,6,2,360.32,0
3604,6,2,360.42,0
3605,6,2,360.52,0
3606,6,2,360.62,0
3607,6,2,360.72,0
3608,6,2,360.82,0
3609,6,2,360.92,0
3610,6,2,361.02,0
3611,6,2,361.12,0
3612,6,2,361.22,0
3613,6,2,361.32,0
3614,6,2,361.42,0
3615,6,2,361.52,0
3616,6,2,361.62,0
3617,6,2,361.72,0
3618,6,2,361.82,0
3619,6,2,361.92,0
3620,6,2,362.02,0
3621,6,2,362.12,0
3622,6,2,362.22,0
3623,6,2,362.32,0
3624,6,2,362.42,0
3625,6,2,362.52,0
3626,6,2,362.62,0
3627,6,2,362.72,0
3628,6,2,362.82,0
3629,6,2,362.92,0
3630,6,2,363.02,0
3631,6,2,363.12,0
3632,6,2,363.22,0
3633,6,2,363.32,0
3634,6,2,363.42,0
3635,6,2,363.52,0
3636,6,2,363.62,0
3637,6,2,363.72,0
3638,6,2,363.82,0
3639,6,2,363.92,0
3640,6,2,364.02,0
3641,6,2,364.12,0
3642,6,2,364.22,0
3643,6,2,364.32,0
3644,6,2,364.42,0
3645,6,2,364.52,0
3646,6,2,364.62,0
3647,6,2,364.72,0
3648,6,2,364.82,0
3649,6,2,364.92,0
3650,6,2,365.02,0
3651,6,2,365.12,0
3652,6,2,365.22,0
3653,6,2,365.32,0
3654,6,2,365.42,0
3655,6,2,365.52,0
3656,6,2,365.62,0
3657,6,2,365.72,0
3658,6,2,365.82,0
3659,6,2,365.92,0
3660,6,2,366.02,0
3661,6,2,366.12,0
3662,6,2,366.22,0
3663,6,2,366.32,0
3664,6,2,366.42,0
3665,6,2,366.52,0
3666,6,2,366.62,0
3667,6,2,366.72,0
3668,6,2,366.82,0
3669,6,2,366.92,0
3670,6,2,367.02,0
3671,6,2,367.12,0
3672,6,2,367.22,0
3673,6,2,367.32,0
3674,6,2,367.42,0
3675,6,2,367.52,0
3676,6,2,367.62,0
3677,6,2,367.72,0
3678,6,2,367.82,0
3679,6,2,367.92,0
3680,6,2,368.02,0
3681,6,2,368.12,0
3682,6,2,368.22,0
3683,6,2,368.32,0
3684,6,2,368.42,0
3685,6,2,368.52,0
3686,6,2,368.62,0
3687,6,2,368.72,0
3688,6,2,368.82,0
3689,6,2,368.92,0
3690,6,2,369.02,0
3691,6,2,369.12,0
3692,6,2,369.22,0
3693,6,2,369.32,0
3694,6,2,369.42,0
3695,6,2,369.52,0
3696,6,2,369.62,0
3697,6,2,369.72,0
3698,6,2,369.82,0
3699,6,2,369.92,0
3700,6,2,370.02,0
3701,6,2,370.12,0
3702,6,2,370.22,0
3703,6,2,370.32,0
3704,6,2,370.42,0
3705,6,2,370.52,0
3706,6,2,370.62,0
3707,6,2,370.72,0
3708,6,2,370.82,0
3709,6,2,370.92,0
3710,6,2,371.02,0
3711,6,2,371.12,0
3712,6,2,371.22,0
3713,6,2,371.32,0
3714,6,2,371.42,0
3715,6,2,371.52,0
3716,6,2,371.62,0
3717,6,2,371.72,0
3718,6,2,371.82,0
3719,6,2,371.92,0
3720,6,2,372.02,0
3721,6,2,372.12,0
3722,6,2,372.22,0
3723,6,2,372.32,0
3724,6,2,372.42,0
3725,6,2,372.52,0
3726,6,2,372.62,0
3727,6,2,372.72,0
3728,6,2,372.82,0
3729,6,2,372.92,0
3730,6,2,373.02,0
3731,6,2,373.12,0
3732,6,2,373.22,0
3733,6,2,373.32,0
3734,6,2,373.42,0
3735,6,2,373.52,0
3736,6,2,373.62,0
3737,6,2,373.72,0
3738,6,2,373.82,0
3739,6,2,373.92,0
3740,6,2,374.02,0
3741,6,2,374.12,0
3742,6,2,374.22,0
3743,6,2,374.32,0
3744,6,2,374.42,0
3745,6,2,374.52,0
3746,6,2,374.62,0
3747,6,2,374.72,0
3748,6,2,374.82,0
3749,6,2,374.92,0
3750,6,2,375.02,0
3751,6,2,375.12,0
3752,6,2,375.22,0
3753,6,2,375.32,0
3754,6,2,375.42,0
3755,6,2,375.52,0
3756,6,2,375.62,0
3757,6,2,375.72,0
3758,6,2,375.82,0
3759,6,2,375.92,0
3760,6,2,376.02,0
3761,6,2,376.12,0
3762,6,2,376.22,0
3763,6,2,376.32,0
3764,6,2,376.42,0
3765,6,2,376.52,0
3766,6,2,376.62,0
3767,6,2,376.72,0
3768,6,2,376.82,0
3769,6,2,376.92,0
3770,6,2,377.02,0
3771,6,2,377.12,0
3772,6,2,377.22,0
3773,6,2,377.32,0
3774,6,2,377.42,0
3775,6,2,377.52,0
3776,6,2,377.62,0
3777,6,2,377.72,0
3778,6,2,377.82,0
3779,6,2,377.92,0
3780,6,2,378.02,0
3781,6,2,378.12,0
3782,6,2,378.22,0
3783,6,2,378.32,0
3784,6,2,378.42,0
3785,6,2,378.52,0
3786,6,2,378.62,0
3787,6,2,378.72,0
3788,6,2,378.82,0
3789,6,2,378.92,0
3790,6,2,379.02,0
3791,6,2,379.12,0
3792,6,2,379.22,0
3793,6,2,379.32,0
3794,6,2,379.42,0
3795,6,2,379.52,0
3796,6,2,379.62,0
3797,6,2,379.72,0
3798,6,2,379.82,0
3799,6,2,379.92,0
3800,6,2,380.02,0
3801,6,2,380.12,0
3802,6,2,380.22,0
3803,6,2,380.32,0
3804,6,2,380.42,0
3805,6,2,380.52,0
3806,6,2,380.62,0
3807,6,2,380.72,0
3808,6,2,380.82,0
3809,6,2,380.92,0
3810,6,2,381.02,0
3811,6,2,381.12,0
3812,6,2,381.22,0
3813,6,2,381.32,0
3814,6,2,381.42,0
3815,6,2,381.52,0
3816,6,2,381.62,0
3817,6,2,381.72,0
3818,6,2,381.82,0
3819,6,2,381.92,0
3820,6,2,382.02,0
3821,6,2,382.12,0
3822,6,2,382.22,0
3823,6,2,382.32,0
3824,6,2,382.42,0
3825,6,2,382.52,0
3826,6,2,382.62,0
3827,6,2,382.72,0
3828,6,2,382.82,0
3829,6,2,382.92,0
3830,6,2,383.02,0
3831,6,2,383.12,0
3832,6,2,383.22,0
3833,6,2,383.32,0
3834,6,2,383.42,0
3835,6,2,383.52,0
3836,6,2,383.62,0
3837,6,2,383.72,0
3838,6,2,383.82,0
3839,6,2,383.92,0
3840,6,2,384.02,0
3841,6,2,384.12,0
3842,6,2,384.22,0
3843,6,2,384.32,0
3844,6,2,384.42,0
3845,6,2,384.52,0
3846,6,2,384.62,0
3847,6,2,384.72,0
3848,6,2,384.82,0
3849,6,2,384.92,0
3850,6,2,385.02,0
3851,6,2,385.12,0
3852,6,2,385.22,0
3853,6,2,385.32,0
3854,6,2,385.42,0
3855,6,2,385.52,0
3856,6,2,385.62,0
3857,6,2,385.72,0
3858,6,2,385.82,0
3859,6,2,385.92,0
3860,6,2,386.02,0
3861,6,2,386.12,0
3862,6,2,386.22,0
3863,6,2,386.32,0
3864,6,2,386.42,0
3865,6,2,386.52,0
3866,6,2,386.62,0
3867,6,2,386.72,0
3868,6,2,386.82,0
3869,6,2,386.92,0
3870,6,2,387.02,0
3871,6,2,387.12,0
3872,6,2,387.22,0
3873,6,2,387.32,0
3874,6,2,387.42,0
3875,6,2,387.52,0
3876,6,2,387.62,0
3877,6,2,387.72,0
3878,6,2,387.82,0
3879,6,2,387.92,0
3880,6,2,388.02,0
3881,6,2,388.12,0
3882,6,2,388.22,0
3883,6,2,388.32,0
3884,6,2,388.42,0
3885,6,2,388.52,0
3886,6,2,388.62,0
3887,6,2,388.72,0
3888,6,2,388.82,0
3889,6,2,388.92,0
3890,6,2,389.02,0
3891,6,2,389.12,0
3892,6,2,389.22,0
3893,6,2,389.32,0
3894,6,2,389.42,0
3895,6,2,389.52,0
3896,6,2,389.62,0
3897,6,2,389.72,0
3898,6,2,389.82,0
3899,6,2,389.92,0
3900,6,2,390.02,0
3901,6,2,390.12,0
3902,6,2,390.22,0
3903,6,2,390.32,0
3904,6,2,390.42,0
3905,6,2,390.52,0
3906,6,2,390.62,0
3907,6,2,390.72,0
3908,6,2,390.82,0
3909,6,2,390.92,0
3910,6,2,391.02,0
3911,6,2,391.12,0
3912,6,2,391.22,0
3913,6,2,391.32,0
3914,6,2,391.42,1
3915,6,2,391.52,1
3916,6,2,391.62,1
3917,6,2,391.72,1
3918,6,2,391.82,1
3919,6,2,391.92,1
3920,6,2,392.02,1
3921,6,2,392.12,1
3922,6,2,392.22,1
3923,6,2,392.32,1
3924,6,2,392.42,1
3925,6,2,392.52,1
3926,6,2,392.62,1
3927,6,2,392.72,1
3928,6,2,392.82,1
3929,6,2,392.92,1
3930,6,2,393.02,1
3931,6,2,393.12,1
3932,6,2,393.22,1
3933,6,2,393.32,1
3934,6,2,393.42,1
3935,6,2,393.52,1
3936,6,2,393.62,1
3937,6,2,393.72,1
3938,6,2,393.82,1
3939,6,2,393.92,1
3940,6,2,394.02,1
3941,6,2,394.12,1
3942,6,2,394.22,1
3943,6,2,394.32,1
3944,6,2,394.42,1
3945,6,2,394.52,1
3946,6,2,394.62,1
3947,6,2,394.72,1
3948,6,2,394.82,1
3949,6,2,394.92,1
3950,6,2,395.02,1
3951,6,2,395.12,1
3952,6,2,395.22,1
3953,6,2,395.32,1
3954,6,2,395.42,1
3955,6,2,395.52,1
3956,6,2,395.62,1
3957,6,2,395.72,0
3958,6,2,395.82,0
3959,6,2,395.92,0
3960,6,2,396.02,0
3961,6,2,396.12,0
3962,6,2,396.22,0
3963,6,2,396.32,0
3964,6,2,396.42,0
3965,6,2,396.52,0
3966,6,2,396.62,0
3967,6,2,396.72,0
3968,6,2,396.82,0
3969,6,2,396.92,0
3970,6,2,397.02,0
3971,6,2,397.12,0
3972,6,2,397.22,0
3973,6,2,397.32,0
3974,6,2,397.42,0
3975,6,2,397.52,0
3976,6,2,397.62,0
3977,6,2,397.72,0
3978,6,2,397.82,0
3979,6,2,397.92,0
3980,6,2,398.02,0
3981,6,2,398.12,0
3982,6,2,398.22,0
3983,6,2,398.32,0
3984,6,2,398.42,0
3985,6,2,398.52,0
3986,6,2,398.62,0
3987,6,2,398.72,0
3988,6,2,398.82,0
3989,6,2,398.92,0
3990,6,2,399.02,0
3991,6,2,399.12,0
3992,6,2,399.22,0
3993,6,2,399.32,0
3994,6,2,399.42,0
3995,6,2,399.52,0
3996,6,2,399.62,0
3997,6,2,399.72,0
3998,6,2,399.82,0
3999,6,2,399.92,0
4000,6,2,400.02,0
4001,6,2,400.12,0
4002,6,2,400.22,1
4003,6,2,400.32,1
4004,6,2,400.42,1
4005,6,2,400.52,1
4006,6,2,400.62,1
4007,6,2,400.72,1
4008,6,2,400.82,1
4009,6,2,400.92,1
4010,6,2,401.02,1
4011,6,2,401.12,1
4012,6,2,401.22,1
4013,6,2,401.32,1
4014,6,2,401.42,1
4015,6,2,401.52,1
4016,6,2,401.62,1
4017,6,2,401.72,1
4018,6,2,401.82,1
4019,6,2,401.92,1
4020,6,2,402.02,1
4021,6,2,402.12,1
4022,6,2,402.22,1
4023,6,2,402.32,1
4024,6,2,402.42,1
4025,6,2,402.52,1
4026,6,2,402.62,1
4027,6,2,402.72,1
4028,6,2,402.82,1
4029,6,2,402.92,1
4030,6,2,403.02,1
4031,6,2,403.12,1
4032,6,2,403.22,1
4033,6,2,403.32,1
4034,6,2,403.42,1
4035,6,2,403.52,1
4036,6,2,403.62,1
4037,6,2,403.72,1
4038,6,2,403.82,1
4039,6,2,403.92,1
4040,6,2,404.02,1
4041,6,2,404.12,1
4042,6,2,404.22,1
4043,6,2,404.32,1
4044,6,2,404.42,0
4045,6,2,404.52,0
4046,6,2,404.62,0
4047,6,2,404.72,0
4048,6,2,404.82,0
4049,6,2,404.92,0
4050,6,2,405.02,0
4051,6,2,405.12,0
4052,6,2,405.22,0
4053,6,2,405.32,0
4054,6,2,405.42,0
4055,6,2,405.52,0
4056,6,2,405.62,0
4057,6,2,405.72,0
4058,6,2,405.82,0
4059,6,2,405.92,0
4060,6,2,406.02,0
4061,6,2,406.12,0
4062,6,2,406.22,0
4063,6,2,406.32,0
4064,6,2,406.42,0
4065,6,2,406.52,0
4066,6,2,406.62,0
4067,6,2,406.72,0
4068,6,2,406.82,0
4069,6,2,406.92,0
4070,6,2,407.02,0
4071,6,2,407.12,0
4072,6,2,407.22,0
4073,6,2,407.32,0
4074,6,2,407.42,0
4075,6,2,407.52,0
4076,6,2,407.62,0
4077,6,2,407.72,0
4078,6,2,407.82,0
4079,6,2,407.92,0
4080,6,2,408.02,0
4081,6,2,408.12,0
4082,6,2,408.22,0
4083,6,2,408.32,1
4084,6,2,408.42,1
4085,6,2,408.52,1
4086,6,2,408.62,1
4087,6,2,408.72,1
4088,6,2,408.82,1
4089,6,2,408.92,1
4090,6,2,409.02,1
4091,6,2,409.12,1
4092,6,2,409.22,1
4093,6,2,409.32,1
4094,6,2,409.42,1
4095,6,2,409.52,1
4096,6,2,409.62,1
4097,6,2,409.72,1
4098,6,2,409.82,1
4099,6,2,409.92,1
4100,6,2,410.02,1
4101,6,2,410.12,1
4102,6,2,410.22,1
4103,6,2,410.32,1
4104,6,2,410.42,1
4105,6,2,410.52,1
4106,6,2,410.62,1
4107,6,2,410.72,1
4108,6,2,410.82,1
4109,6,2,410.92,1
4110,6,2,411.02,1
4111,6,2,411.12,1
4112,6,2,411.22,1
4113,6,2,411.32,1
4114,6,2,411.42,1
4115,6,2,411.52,1
4116,6,2,411.62,1
4117,6,2,411.72,1
4118,6,2,411.82,1
4119,6,2,411.92,1
4120,6,2,412.02,1
4121,6,2,412.12,1
4122,6,2,412.22,1
4123,6,2,412.32,1
4124,6,2,412.42,1
4125,6,2,412.52,1
4126,6,2,412.62,1
4127,6,2,412.72,1
4128,6,2,412.82,1
4129,6,2,412.92,1
4130,6,2,413.02,0
4131,6,2,413.12,0
4132,6,2,413.22,0
4133,6,2,413.32,0
4134,6,2,413.42,0
4135,6,2,413.52,0
4136,6,2,413.62,0
4137,6,2,413.72,0
4138,6,2,413.82,0
4139,6,2,413.92,0
4140,6,2,414.02,0
4141,6,2,414.12,0
4142,6,2,414.22,0
4143,6,2,414.32,0
4144,6,2,414.42,0
4145,6,2,414.52,0
4146,6,2,414.62,0
4147,6,2,414.72,0
4148,6,2,414.82,0
4149,6,2,414.92,0
4150,6,2,415.02,0
4151,6,2,415.12,0
4152,6,2,415.22,0
4153,6,2,415.32,0
4154,6,2,415.42,0
4155,6,2,415.52,0
4156,6,2,415.62,0
4157,6,2,415.72,0
4158,6,2,415.82,0
4159,6,2,415.92,0
4160,6,2,416.02,0
4161,6,2,416.12,0
4162,6,2,416.22,0
4163,6,2,416.32,0
4164,6,2,416.42,0
4165,6,2,416.52,0
4166,6,2,416.62,0
4167,6,2,416.72,0
4168,6,2,416.82,0
4169,6,2,416.92,0
4170,6,2,417.02,0
4171,6,2,417.12,1
4172,6,2,417.22,1
4173,6,2,417.32,1
4174,6,2,417.42,1
4175,6,2,417.52,1
4176,6,2,417.62,1
4177,6,2,417.72,1
4178,6,2,417.82,1
4179,6,2,417.92,1
4180,6,2,418.02,1
4181,6,2,418.12,1
4182,6,2,418.22,1
4183,6,2,418.32,1
4184,6,2,418.42,1
4185,6,2,418.52,1
4186,6,2,418.62,1
4187,6,2,418.72,1
4188,6,2,418.82,1
4189,6,2,418.92,1
4190,6,2,419.02,1
4191,6,2,419.12,1
4192,6,2,419.22,1
4193,6,2,419.32,1
4194,6,2,419.42,1
4195,6,2,419.52,1
4196,6,2,419.62,1
4197,6,2,419.72,1
4198,6,2,419.82,1
4199,6,2,419.92,1
4200,6,2,420.02,1
4201,6,2,420.12,1
4202,6,2,420.22,1
4203,6,2,420.32,1
4204,6,2,420.42,1
4205,6,2,420.52,1
4206,6,2,420.62,1
4207,6,2,420.72,1
4208,6,2,420.82,1
4209,6,2,420.92,1
4210,6,2,421.02,1
4211,6,2,421.12,1
4212,6,2,421.22,1
4213,6,2,421.32,1
4214,6,2,421.42,1
4215,6,2,421.52,0
4216,6,2,421.62,0
4217,6,2,421.72,0
4218,6,2,421.82,0
4219,6,2,421.92,0
4220,6,2,422.02,0
4221,6,2,422.12,0
4222,6,2,422.22,0
4223,6,2,422.32,0
4224,6,2,422.42,0
4225,6,2,422.52,0
4226,6,2,422.62,0
4227,6,2,422.72,0
4228,6,2,422.82,0
4229,6,2,422.92,0
4230,6,2,423.02,0
4231,6,2,423.12,0
4232,6,2,423.22,0
4233,6,2,423.32,0
4234,6,2,423.42,0
4235,6,2,423.52,0
4236,6,2,423.62,0
4237,6,2,423.72,0
4238,6,2,423.82,0
4239,6,2,423.92,0
4240,6,2,424.02,0
4241,6,2,424.12,0
4242,6,2,424.22,0
4243,6,2,424.32,0
4244,6,2,424.42,0
4245,6,2,424.52,0
4246,6,2,424.62,0
4247,6,2,424.72,0
4248,6,2,424.82,0
4249,6,2,424.92,0
4250,6,2,425.02,0
4251,6,2,425.12,0
4252,6,2,425.22,0
4253,6,2,425.32,0
4254,6,2,425.42,0
4255,6,2,425.52,0
4256,6,2,425.62,0
4257,6,2,425.72,0
4258,6,2,425.82,0
4259,6,2,425.92,0
4260,6,2,426.02,0
4261,6,2,426.12,0
4262,6,2,426.22,0
4263,6,2,426.32,0
4264,6,2,426.42,0
4265,6,2,426.52,0
4266,6,2,426.62,0
4267,6,2,426.72,0
4268,6,2,426.82,0
4269,6,2,426.92,0
4270,6,2,427.02,0
4271,6,2,427.12,0
4272,6,2,427.22,0
4273,6,2,427.32,0
4274,6,2,427.42,0
4275,6,2,427.52,0
4276,6,2,427.62,0
4277,6,2,427.72,0
4278,6,2,427.82,0
4279,6,2,427.92,0
4280,6,2,428.02,0
4281,6,2,428.12,0
4282,6,2,428.22,0
4283,6,2,428.32,0
4284,6,2,428.42,0
4285,6,2,428.52,0
4286,6,2,428.62,0
4287,6,2,428.72,0
4288,6,2,428.82,0
4289,6,2,428.92,0
4290,6,2,429.02,0
4291,6,2,429.12,0
4292,6,2,429.22,0
4293,6,2,429.32,0
4294,6,2,429.42,0
4295,6,2,429.52,0
4296,6,2,429.62,0
4297,6,2,429.72,0
4298,6,2,429.82,0
4299,6,2,429.92,0
4300,6,2,430.02,0
4301,6,2,430.12,0
4302,6,2,430.22,0
4303,6,2,430.32,0
4304,6,2,430.42,0
4305,6,2,430.52,0
4306,6,2,430.62,0
4307,6,2,430.72,0
4308,6,2,430.82,0
4309,6,2,430.92,0
4310,6,2,431.02,0
4311,6,2,431.12,0
4312,6,2,431.22,0
4313,6,2,431.32,0
4314,6,2,431.42,0
4315,6,2,431.52,0
4316,6,2,431.62,0
4317,6,2,431.72,0
4318,6,2,431.82,0
4319,6,2,431.92,0
4320,6,2,432.02,0
4321,6,2,432.12,0
4322,6,2,432.22,0
4323,6,2,432.32,0
4324,6,2,432.42,0
4325,6,2,432.52,0
4326,6,2,432.62,0
4327,6,2,432.72,0
4328,6,2,432.82,0
4329,6,2,432.92,0
4330,6,2,433.02,0
4331,6,2,433.12,0
4332,6,2,433.22,0
4333,6,2,433.32,0
4334,6,2,433.42,0
4335,6,2,433.52,0
4336,6,2,433.62,0
4337,6,2,433.72,0
4338,6,2,433.82,0
4339,6,2,433.92,0
4340,6,2,434.02,0
4341,6,2,434.12,0
4342,6,2,434.22,0
4343,6,2,434.32,0
4344,6,2,434.42,0
4345,6,2,434.52,0
4346,6,2,434.62,0
4347,6,2,434.72,0
4348,6,2,434.82,0
4349,6,2,434.92,0
4350,6,2,435.02,0
4351,6,2,435.12,0
4352,6,2,435.22,0
4353,6,2,435.32,0
4354,6,2,435.42,0
4355,6,2,435.52,0
4356,6,2,435.62,0
4357,6,2,435.72,0
4358,6,2,435.82,0
4359,6,2,435.92,0
4360,6,2,436.02,0
4361,6,2,436.12,0
4362,6,2,436.22,0
4363,6,2,436.32,0
4364,6,2,436.42,0
4365,6,2,436.52,0
4366,6,2,436.62,0
4367,6,2,436.72,0
4368,6,2,436.82,0
4369,6,2,436.92,0
4370,6,2,437.02,0
4371,6,2,437.12,0
4372,6,2,437.22,0
4373,6,2,437.32,0
4374,6,2,437.42,0
4375,6,2,437.52,0
4376,6,2,437.62,0
4377,6,2,437.72,0
4378,6,2,437.82,0
4379,6,2,437.92,0
4380,6,2,438.02,0
4381,6,2,438.12,0
4382,6,2,438.22,0
4383,6,2,438.32,0
4384,6,2,438.42,0
4385,6,2,438.52,0
4386,6,2,438.62,0
4387,6,2,438.72,0
4388,6,2,438.82,0
4389,6,2,438.92,0
4390,6,2,439.02,0
4391,6,2,439.12,0
4392,6,2,439.22,0
4393,6,2,439.32,0
4394,6,2,439.42,0
4395,6,2,439.52,0
4396,6,2,439.62,0
4397,6,2,439.72,0
4398,6,2,439.82,0
4399,6,2,439.92,0
4400,6,2,440.02,0
4401,6,2,440.12,0
4402,6,2,440.22,0
4403,6,2,440.32,0
4404,6,2,440.42,0
4405,6,2,440.52,0
4406,6,2,440.62,0
4407,6,2,440.72,0
4408,6,2,440.82,0
4409,6,2,440.92,0
4410,6,2,441.02,0
4411,6,2,441.12,0
4412,6,2,441.22,0
4413,6,2,441.32,0
4414,6,2,441.42,0
4415,6,2,441.52,0
4416,6,2,441.62,0
4417,6,2,441.72,0
4418,6,2,441.82,0
4419,6,2,441.92,0
4420,6,2,442.02,0
4421,6,2,442.12,0
4422,6,2,442.22,0
4423,6,2,442.32,0
4424,6,2,442.42,0
4425,6,2,442.52,0
4426,6,2,442.62,0
4427,6,2,442.72,0
4428,6,2,442.82,0
4429,6,2,442.92,0
4430,6,2,443.02,0
4431,6,2,443.12,0
4432,6,2,443.22,0
4433,6,2,443.32,0
4434,6,2,443.42,0
4435,6,2,443.52,0
4436,6,2,443.62,0
4437,6,2,443.72,0
4438,6,2,443.82,0
4439,6,2,443.92,0
4440,6,2,444.02,0
4441,6,2,444.12,0
4442,6,2,444.22,0
4443,6,2,444.32,0
4444,6,2,444.42,0
4445,6,2,444.52,0
4446,6,2,444.62,0
4447,6,2,444.72,0
4448,6,2,444.82,0
4449,6,2,444.92,0
4450,6,2,445.02,0
4451,6,2,445.12,0
4452,6,2,445.22,0
4453,6,2,445.32,0
4454,6,2,445.42,0
4455,6,2,445.52,0
4456,6,2,445.62,0
4457,6,2,445.72,0
4458,6,2,445.82,0
4459,6,2,445.92,0
4460,6,2,446.02,0
4461,6,2,446.12,0
4462,6,2,446.22,0
