,y,y_time,subject,trial
4878,0,487.82,6,2
4879,0,487.92,6,2
4880,0,488.02,6,2
4881,0,488.12,6,2
4882,0,488.22,6,2
4883,0,488.32,6,2
4884,0,488.42,6,2
4885,0,488.52,6,2
4886,0,488.62,6,2
4887,0,488.72,6,2
4888,0,488.82,6,2
4889,0,488.92,6,2
4890,0,489.02,6,2
4891,0,489.12,6,2
4892,0,489.22,6,2
4893,0,489.32,6,2
4894,0,489.42,6,2
4895,0,489.52,6,2
4896,0,489.62,6,2
4897,0,489.72,6,2
4898,0,489.82,6,2
4899,0,489.92,6,2
4900,0,490.02,6,2
4901,0,490.12,6,2
4902,0,490.22,6,2
4903,0,490.32,6,2
4904,0,490.42,6,2
4905,0,490.52,6,2
4906,0,490.62,6,2
4907,0,490.72,6,2
4908,0,490.82,6,2
4909,0,490.92,6,2
4910,0,491.02,6,2
4911,0,491.12,6,2
4912,0,491.22,6,2
4913,0,491.32,6,2
4914,0,491.42,6,2
4915,0,491.52,6,2
4916,0,491.62,6,2
4917,0,491.72,6,2
4918,0,491.82,6,2
4919,0,491.92,6,2
4920,0,492.02,6,2
4921,0,492.12,6,2
4922,0,492.22,6,2
4923,0,492.32,6,2
4924,0,492.42,6,2
4925,0,492.52,6,2
4926,0,492.62,6,2
4927,0,492.72,6,2
4928,0,492.82,6,2
4929,0,492.92,6,2
4930,0,493.02,6,2
4931,0,493.12,6,2
4932,0,493.22,6,2
4933,0,493.32,6,2
4934,0,493.42,6,2
4935,0,493.52,6,2
4936,0,493.62,6,2
4937,0,493.72,6,2
4938,0,493.82,6,2
4939,0,493.92,6,2
4940,0,494.02,6,2
4941,0,494.12,6,2
4942,0,494.22,6,2
4943,0,494.32,6,2
4944,0,494.42,6,2
4945,0,494.52,6,2
4946,0,494.62,6,2
4947,0,494.72,6,2
4948,0,494.82,6,2
4949,0,494.92,6,2
4950,0,495.02,6,2
4951,0,495.12,6,2
4952,0,495.22,6,2
4953,0,495.32,6,2
4954,0,495.42,6,2
4955,0,495.52,6,2
4956,0,495.62,6,2
4957,0,495.72,6,2
4958,0,495.82,6,2
4959,0,495.92,6,2
4960,0,496.02,6,2
4961,0,496.12,6,2
4962,0,496.22,6,2
4963,0,496.32,6,2
4964,0,496.42,6,2
4965,0,496.52,6,2
4966,0,496.62,6,2
4967,0,496.72,6,2
4968,0,496.82,6,2
4969,0,496.92,6,2
4970,0,497.02,6,2
4971,0,497.12,6,2
4972,0,497.22,6,2
4973,0,497.32,6,2
4974,0,497.42,6,2
4975,0,497.52,6,2
4976,0,497.62,6,2
4977,0,497.72,6,2
4978,0,497.82,6,2
4979,0,497.92,6,2
4980,0,498.02,6,2
4981,0,498.12,6,2
4982,0,498.22,6,2
4983,0,498.32,6,2
4984,0,498.42,6,2
4985,0,498.52,6,2
4986,0,498.62,6,2
4987,0,498.72,6,2
4988,0,498.82,6,2
4989,0,498.92,6,2
4990,0,499.02,6,2
4991,0,499.12,6,2
4992,0,499.22,6,2
4993,0,499.32,6,2
4994,0,499.42,6,2
4995,0,499.52,6,2
4996,0,499.62,6,2
4997,0,499.72,6,2
4998,0,499.82,6,2
4999,0,499.92,6,2
5000,0,500.02,6,2
5001,0,500.12,6,2
5002,0,500.22,6,2
5003,0,500.32,6,2
5004,0,500.42,6,2
5005,0,500.52,6,2
5006,0,500.62,6,2
5007,0,500.72,6,2
5008,0,500.82,6,2
5009,0,500.92,6,2
5010,0,501.02,6,2
5011,0,501.12,6,2
5012,0,501.22,6,2
5013,0,501.32,6,2
5014,0,501.42,6,2
5015,0,501.52,6,2
5016,0,501.62,6,2
5017,0,501.72,6,2
5018,0,501.82,6,2
5019,0,501.92,6,2
5020,0,502.02,6,2
5021,0,502.12,6,2
5022,0,502.22,6,2
5023,0,502.32,6,2
5024,0,502.42,6,2
5025,0,502.52,6,2
5026,0,502.62,6,2
5027,0,502.72,6,2
5028,0,502.82,6,2
5029,0,502.92,6,2
5030,0,503.02,6,2
5031,0,503.12,6,2
5032,0,503.22,6,2
5033,0,503.32,6,2
5034,0,503.42,6,2
5035,0,503.52,6,2
5036,0,503.62,6,2
5037,0,503.72,6,2
5038,0,503.82,6,2
5039,0,503.92,6,2
5040,0,504.02,6,2
5041,0,504.12,6,2
5042,0,504.22,6,2
5043,0,504.32,6,2
5044,0,504.42,6,2
5045,0,504.52,6,2
5046,0,504.62,6,2
5047,0,504.72,6,2
5048,0,504.82,6,2
5049,0,504.92,6,2
5050,0,505.02,6,2
5051,0,505.12,6,2
5052,0,505.22,6,2
5053,0,505.32,6,2
5054,0,505.42,6,2
5055,0,505.52,6,2
5056,0,505.62,6,2
5057,0,505.72,6,2
5058,0,505.82,6,2
5059,0,505.92,6,2
5060,0,506.02,6,2
5061,0,506.12,6,2
5062,0,506.22,6,2
5063,0,506.32,6,2
5064,0,506.42,6,2
5065,0,506.52,6,2
5066,0,506.62,6,2
5067,0,506.72,6,2
5068,0,506.82,6,2
5069,0,506.92,6,2
5070,0,507.02,6,2
5071,0,507.12,6,2
5072,0,507.22,6,2
5073,0,507.32,6,2
5074,0,507.42,6,2
5075,0,507.52,6,2
5076,0,507.62,6,2
5077,0,507.72,6,2
5078,0,507.82,6,2
5079,0,507.92,6,2
5080,0,508.02,6,2
5081,0,508.12,6,2
5082,0,508.22,6,2
5083,0,508.32,6,2
5084,0,508.42,6,2
5085,0,508.52,6,2
5086,0,508.62,6,2
5087,0,508.72,6,2
5088,0,508.82,6,2
5089,0,508.92,6,2
5090,0,509.02,6,2
5091,0,509.12,6,2
5092,0,509.22,6,2
5093,0,509.32,6,2
5094,0,509.42,6,2
5095,0,509.52,6,2
5096,0,509.62,6,2
5097,0,509.72,6,2
5098,0,509.82,6,2
5099,0,509.92,6,2
5100,0,510.02,6,2
5101,0,510.12,6,2
5102,0,510.22,6,2
5103,0,510.32,6,2
5104,0,510.42,6,2
5105,0,510.52,6,2
5106,0,510.62,6,2
5107,0,510.72,6,2
5108,0,510.82,6,2
5109,0,510.92,6,2
5110,0,511.02,6,2
5111,0,511.12,6,2
5112,0,511.22,6,2
5113,0,511.32,6,2
5114,0,511.42,6,2
5115,0,511.52,6,2
5116,0,511.62,6,2
5117,0,511.72,6,2
5118,0,511.82,6,2
5119,0,511.92,6,2
5120,0,512.02,6,2
5121,0,512.12,6,2
5122,0,512.22,6,2
5123,0,512.32,6,2
5124,0,512.42,6,2
5125,0,512.52,6,2
5126,0,512.62,6,2
5127,0,512.72,6,2
5128,0,512.82,6,2
5129,0,512.92,6,2
5130,0,513.02,6,2
5131,0,513.12,6,2
5132,0,513.22,6,2
5133,0,513.32,6,2
5134,0,513.42,6,2
5135,0,513.52,6,2
5136,0,513.62,6,2
5137,0,513.72,6,2
5138,0,513.82,6,2
5139,0,513.92,6,2
5140,0,514.02,6,2
5141,0,514.12,6,2
5142,0,514.22,6,2
5143,0,514.32,6,2
5144,0,514.42,6,2
5145,0,514.52,6,2
5146,0,514.62,6,2
5147,0,514.72,6,2
5148,0,514.82,6,2
5149,0,514.92,6,2
5150,0,515.02,6,2
5151,0,515.12,6,2
5152,0,515.22,6,2
5153,0,515.32,6,2
5154,0,515.42,6,2
5155,0,515.52,6,2
5156,0,515.62,6,2
5157,0,515.72,6,2
5158,0,515.82,6,2
5159,0,515.92,6,2
5160,0,516.02,6,2
5161,0,516.12,6,2
5162,0,516.22,6,2
5163,0,516.32,6,2
5164,0,516.42,6,2
5165,0,516.52,6,2
5166,0,516.62,6,2
5167,0,516.72,6,2
5168,0,516.82,6,2
5169,0,516.92,6,2
5170,0,517.02,6,2
5171,0,517.12,6,2
5172,0,517.22,6,2
5173,0,517.32,6,2
5174,0,517.42,6,2
5175,0,517.52,6,2
5176,0,517.62,6,2
5177,0,517.72,6,2
5178,0,517.82,6,2
5179,0,517.92,6,2
5180,0,518.02,6,2
5181,0,518.12,6,2
5182,0,518.22,6,2
5183,0,518.32,6,2
5184,0,518.42,6,2
5185,0,518.52,6,2
5186,0,518.62,6,2
5187,0,518.72,6,2
5188,0,518.82,6,2
5189,0,518.92,6,2
5190,0,519.02,6,2
5191,0,519.12,6,2
5192,0,519.22,6,2
5193,0,519.32,6,2
5194,0,519.42,6,2
5195,0,519.52,6,2
5196,0,519.62,6,2
5197,0,519.72,6,2
5198,0,519.82,6,2
5199,0,519.92,6,2
5200,0,520.02,6,2
5201,0,520.12,6,2
5202,0,520.22,6,2
5203,0,520.32,6,2
5204,0,520.42,6,2
5205,0,520.52,6,2
5206,0,520.62,6,2
5207,0,520.72,6,2
5208,0,520.82,6,2
5209,0,520.92,6,2
5210,0,521.02,6,2
5211,0,521.12,6,2
5212,0,521.22,6,2
5213,0,521.32,6,2
5214,0,521.42,6,2
5215,0,521.52,6,2
5216,0,521.62,6,2
5217,0,521.72,6,2
5218,0,521.82,6,2
5219,0,521.92,6,2
5220,0,522.02,6,2
5221,0,522.12,6,2
5222,0,522.22,6,2
5223,0,522.32,6,2
5224,0,522.42,6,2
5225,0,522.52,6,2
5226,0,522.62,6,2
5227,0,522.72,6,2
5228,0,522.82,6,2
5229,0,522.92,6,2
5230,0,523.02,6,2
5231,0,523.12,6,2
5232,0,523.22,6,2
5233,0,523.32,6,2
5234,0,523.42,6,2
5235,0,523.52,6,2
5236,0,523.62,6,2
5237,0,523.72,6,2
5238,0,523.82,6,2
5239,0,523.92,6,2
5240,0,524.02,6,2
5241,0,524.12,6,2
5242,0,524.22,6,2
5243,0,524.32,6,2
5244,0,524.42,6,2
5245,0,524.52,6,2
5246,0,524.62,6,2
5247,0,524.72,6,2
5248,0,524.82,6,2
5249,0,524.92,6,2
5250,0,525.02,6,2
5251,0,525.12,6,2
5252,0,525.22,6,2
5253,0,525.32,6,2
5254,0,525.42,6,2
5255,0,525.52,6,2
5256,0,525.62,6,2
5257,0,525.72,6,2
5258,0,525.82,6,2
5259,0,525.92,6,2
5260,0,526.02,6,2
5261,0,526.12,6,2
5262,0,526.22,6,2
5263,0,526.32,6,2
5264,0,526.42,6,2
5265,0,526.52,6,2
5266,0,526.62,6,2
5267,0,526.72,6,2
5268,0,526.82,6,2
5269,0,526.92,6,2
5270,0,527.02,6,2
5271,0,527.12,6,2
5272,0,527.22,6,2
5273,0,527.32,6,2
5274,0,527.42,6,2
5275,0,527.52,6,2
5276,0,527.62,6,2
5277,0,527.72,6,2
5278,0,527.82,6,2
5279,0,527.92,6,2
5280,0,528.02,6,2
5281,0,528.12,6,2
5282,0,528.22,6,2
5283,0,528.32,6,2
5284,0,528.42,6,2
5285,0,528.52,6,2
5286,0,528.62,6,2
5287,0,528.72,6,2
5288,0,528.82,6,2
5289,0,528.92,6,2
5290,0,529.02,6,2
5291,0,529.12,6,2
5292,0,529.22,6,2
5293,0,529.32,6,2
5294,0,529.42,6,2
5295,0,529.52,6,2
5296,0,529.62,6,2
5297,0,529.72,6,2
5298,0,529.82,6,2
5299,0,529.92,6,2
5300,0,530.02,6,2
5301,0,530.12,6,2
5302,0,530.22,6,2
5303,0,530.32,6,2
5304,0,530.42,6,2
5305,0,530.52,6,2
5306,0,530.62,6,2
5307,0,530.72,6,2
5308,0,530.82,6,2
5309,0,530.92,6,2
5310,0,531.02,6,2
5311,0,531.12,6,2
5312,0,531.22,6,2
5313,0,531.32,6,2
5314,0,531.42,6,2
5315,0,531.52,6,2
5316,0,531.62,6,2
5317,0,531.72,6,2
5318,0,531.82,6,2
5319,0,531.92,6,2
5320,0,532.02,6,2
5321,0,532.12,6,2
5322,0,532.22,6,2
5323,0,532.32,6,2
5324,0,532.42,6,2
5325,0,532.52,6,2
5326,0,532.62,6,2
5327,0,532.72,6,2
5328,0,532.82,6,2
5329,0,532.92,6,2
5330,0,533.02,6,2
5331,0,533.12,6,2
5332,0,533.22,6,2
5333,0,533.32,6,2
5334,0,533.42,6,2
5335,0,533.52,6,2
5336,0,533.62,6,2
5337,0,533.72,6,2
5338,0,533.82,6,2
5339,0,533.92,6,2
5340,0,534.02,6,2
5341,0,534.12,6,2
5342,0,534.22,6,2
5343,0,534.32,6,2
5344,0,534.42,6,2
5345,0,534.52,6,2
5346,0,534.62,6,2
5347,0,534.72,6,2
5348,0,534.82,6,2
5349,0,534.92,6,2
5350,0,535.02,6,2
5351,0,535.12,6,2
5352,0,535.22,6,2
5353,0,535.32,6,2
5354,0,535.42,6,2
5355,0,535.52,6,2
5356,0,535.62,6,2
5357,0,535.72,6,2
5358,0,535.82,6,2
5359,0,535.92,6,2
5360,0,536.02,6,2
5361,0,536.12,6,2
5362,0,536.22,6,2
5363,0,536.32,6,2
5364,0,536.42,6,2
5365,0,536.52,6,2
5366,0,536.62,6,2
5367,0,536.72,6,2
5368,0,536.82,6,2
5369,0,536.92,6,2
5370,0,537.02,6,2
5371,0,537.12,6,2
5372,0,537.22,6,2
5373,0,537.32,6,2
5374,0,537.42,6,2
5375,0,537.52,6,2
5376,0,537.62,6,2
5377,0,537.72,6,2
5378,0,537.82,6,2
5379,0,537.92,6,2
5380,0,538.02,6,2
5381,0,538.12,6,2
5382,0,538.22,6,2
5383,0,538.32,6,2
5384,0,538.42,6,2
5385,0,538.52,6,2
5386,0,538.62,6,2
5387,0,538.72,6,2
5388,0,538.82,6,2
5389,0,538.92,6,2
5390,0,539.02,6,2
5391,0,539.12,6,2
5392,0,539.22,6,2
5393,0,539.32,6,2
5394,0,539.42,6,2
5395,0,539.52,6,2
5396,0,539.62,6,2
5397,0,539.72,6,2
5398,0,539.82,6,2
5399,0,539.92,6,2
5400,0,540.02,6,2
5401,0,540.12,6,2
5402,0,540.22,6,2
5403,0,540.32,6,2
5404,0,540.42,6,2
5405,0,540.52,6,2
5406,0,540.62,6,2
5407,0,540.72,6,2
5408,0,540.82,6,2
5409,0,540.92,6,2
5410,0,541.02,6,2
5411,0,541.12,6,2
5412,0,541.22,6,2
5413,0,541.32,6,2
5414,0,541.42,6,2
5415,0,541.52,6,2
5416,0,541.62,6,2
5417,0,541.72,6,2
5418,0,541.82,6,2
5419,0,541.92,6,2
5420,0,542.02,6,2
5421,0,542.12,6,2
5422,0,542.22,6,2
5423,0,542.32,6,2
5424,0,542.42,6,2
5425,0,542.52,6,2
5426,0,542.62,6,2
5427,0,542.72,6,2
5428,0,542.82,6,2
5429,0,542.92,6,2
5430,0,543.02,6,2
5431,0,543.12,6,2
5432,0,543.22,6,2
5433,0,543.32,6,2
5434,0,543.42,6,2
5435,0,543.52,6,2
5436,0,543.62,6,2
5437,0,543.72,6,2
5438,0,543.82,6,2
5439,0,543.92,6,2
5440,0,544.02,6,2
5441,0,544.12,6,2
5442,0,544.22,6,2
5443,0,544.32,6,2
5444,0,544.42,6,2
5445,0,544.52,6,2
5446,0,544.62,6,2
5447,0,544.72,6,2
5448,0,544.82,6,2
5449,0,544.92,6,2
5450,0,545.02,6,2
5451,0,545.12,6,2
5452,0,545.22,6,2
5453,0,545.32,6,2
5454,0,545.42,6,2
5455,0,545.52,6,2
5456,0,545.62,6,2
5457,0,545.72,6,2
5458,0,545.82,6,2
5459,0,545.92,6,2
5460,0,546.02,6,2
5461,0,546.12,6,2
5462,0,546.22,6,2
5463,0,546.32,6,2
5464,0,546.42,6,2
5465,0,546.52,6,2
5466,0,546.62,6,2
5467,0,546.72,6,2
5468,0,546.82,6,2
5469,0,546.92,6,2
5470,0,547.02,6,2
5471,0,547.12,6,2
5472,0,547.22,6,2
5473,0,547.32,6,2
5474,0,547.42,6,2
5475,0,547.52,6,2
5476,0,547.62,6,2
5477,0,547.72,6,2
5478,0,547.82,6,2
5479,0,547.92,6,2
5480,0,548.02,6,2
5481,0,548.12,6,2
5482,0,548.22,6,2
5483,0,548.32,6,2
5484,0,548.42,6,2
5485,0,548.52,6,2
5486,0,548.62,6,2
5487,0,548.72,6,2
5488,0,548.82,6,2
5489,0,548.92,6,2
5490,0,549.02,6,2
5491,0,549.12,6,2
5492,0,549.22,6,2
5493,0,549.32,6,2
5494,0,549.42,6,2
5495,0,549.52,6,2
5496,0,549.62,6,2
5497,0,549.72,6,2
5498,0,549.82,6,2
5499,0,549.92,6,2
5500,0,550.02,6,2
5501,0,550.12,6,2
5502,0,550.22,6,2
5503,0,550.32,6,2
5504,0,550.42,6,2
5505,0,550.52,6,2
5506,0,550.62,6,2
5507,0,550.72,6,2
5508,0,550.82,6,2
5509,0,550.92,6,2
5510,0,551.02,6,2
5511,0,551.12,6,2
5512,0,551.22,6,2
5513,0,551.32,6,2
5514,0,551.42,6,2
5515,0,551.52,6,2
5516,0,551.62,6,2
5517,0,551.72,6,2
5518,0,551.82,6,2
5519,0,551.92,6,2
5520,0,552.02,6,2
5521,0,552.12,6,2
5522,0,552.22,6,2
5523,0,552.32,6,2
5524,0,552.42,6,2
5525,0,552.52,6,2
5526,0,552.62,6,2
5527,0,552.72,6,2
5528,0,552.82,6,2
5529,0,552.92,6,2
5530,0,553.02,6,2
5531,0,553.12,6,2
5532,0,553.22,6,2
5533,0,553.32,6,2
5534,0,553.42,6,2
5535,0,553.52,6,2
5536,0,553.62,6,2
5537,0,553.72,6,2
5538,0,553.82,6,2
5539,0,553.92,6,2
5540,0,554.02,6,2
5541,0,554.12,6,2
5542,0,554.22,6,2
5543,0,554.32,6,2
5544,0,554.42,6,2
5545,0,554.52,6,2
5546,0,554.62,6,2
5547,0,554.72,6,2
5548,0,554.82,6,2
5549,0,554.92,6,2
5550,0,555.02,6,2
5551,0,555.12,6,2
5552,0,555.22,6,2
5553,0,555.32,6,2
5554,0,555.42,6,2
5555,0,555.52,6,2
5556,0,555.62,6,2
5557,0,555.72,6,2
5558,0,555.82,6,2
5559,0,555.92,6,2
5560,0,556.02,6,2
5561,0,556.12,6,2
5562,0,556.22,6,2
5563,0,556.32,6,2
5564,0,556.42,6,2
5565,0,556.52,6,2
5566,0,556.62,6,2
5567,0,556.72,6,2
5568,0,556.82,6,2
5569,0,556.92,6,2
5570,0,557.02,6,2
5571,0,557.12,6,2
5572,0,557.22,6,2
5573,0,557.32,6,2
5574,0,557.42,6,2
5575,0,557.52,6,2
5576,0,557.62,6,2
5577,0,557.72,6,2
5578,0,557.82,6,2
5579,0,557.92,6,2
5580,0,558.02,6,2
5581,0,558.12,6,2
5582,0,558.22,6,2
5583,0,558.32,6,2
5584,0,558.42,6,2
5585,0,558.52,6,2
5586,0,558.62,6,2
5587,0,558.72,6,2
5588,0,558.82,6,2
5589,0,558.92,6,2
5590,0,559.02,6,2
5591,0,559.12,6,2
5592,0,559.22,6,2
5593,0,559.32,6,2
5594,0,559.42,6,2
5595,0,559.52,6,2
5596,0,559.62,6,2
5597,0,559.72,6,2
5598,0,559.82,6,2
5599,0,559.92,6,2
5600,0,560.02,6,2
5601,0,560.12,6,2
5602,0,560.22,6,2
5603,0,560.32,6,2
5604,0,560.42,6,2
5605,0,560.52,6,2
5606,0,560.62,6,2
5607,0,560.72,6,2
5608,0,560.82,6,2
5609,0,560.92,6,2
5610,0,561.02,6,2
5611,0,561.12,6,2
5612,0,561.22,6,2
5613,0,561.32,6,2
5614,0,561.42,6,2
5615,0,561.52,6,2
5616,0,561.62,6,2
5617,0,561.72,6,2
5618,0,561.82,6,2
5619,0,561.92,6,2
5620,0,562.02,6,2
5621,0,562.12,6,2
5622,0,562.22,6,2
5623,0,562.32,6,2
5624,0,562.42,6,2
5625,0,562.52,6,2
5626,0,562.62,6,2
5627,0,562.72,6,2
5628,0,562.82,6,2
5629,0,562.92,6,2
5630,0,563.02,6,2
5631,0,563.12,6,2
5632,0,563.22,6,2
5633,0,563.32,6,2
5634,0,563.42,6,2
5635,0,563.52,6,2
5636,0,563.62,6,2
5637,0,563.72,6,2
5638,0,563.82,6,2
5639,0,563.92,6,2
5640,0,564.02,6,2
5641,0,564.12,6,2
5642,0,564.22,6,2
5643,0,564.32,6,2
5644,0,564.42,6,2
5645,0,564.52,6,2
5646,0,564.62,6,2
5647,0,564.72,6,2
5648,0,564.82,6,2
5649,0,564.92,6,2
5650,0,565.02,6,2
5651,0,565.12,6,2
5652,0,565.22,6,2
5653,0,565.32,6,2
5654,0,565.42,6,2
5655,0,565.52,6,2
5656,0,565.62,6,2
5657,0,565.72,6,2
5658,0,565.82,6,2
5659,0,565.92,6,2
5660,0,566.02,6,2
5661,0,566.12,6,2
5662,0,566.22,6,2
5663,0,566.32,6,2
5664,0,566.42,6,2
5665,0,566.52,6,2
5666,0,566.62,6,2
5667,0,566.72,6,2
5668,0,566.82,6,2
5669,0,566.92,6,2
5670,0,567.02,6,2
5671,0,567.12,6,2
5672,0,567.22,6,2
5673,0,567.32,6,2
5674,0,567.42,6,2
5675,0,567.52,6,2
5676,0,567.62,6,2
5677,0,567.72,6,2
5678,0,567.82,6,2
5679,0,567.92,6,2
5680,0,568.02,6,2
5681,0,568.12,6,2
5682,0,568.22,6,2
5683,0,568.32,6,2
5684,0,568.42,6,2
5685,0,568.52,6,2
5686,0,568.62,6,2
5687,0,568.72,6,2
5688,0,568.82,6,2
5689,0,568.92,6,2
5690,0,569.02,6,2
5691,0,569.12,6,2
5692,0,569.22,6,2
5693,0,569.32,6,2
5694,0,569.42,6,2
5695,0,569.52,6,2
5696,0,569.62,6,2
5697,0,569.72,6,2
5698,0,569.82,6,2
5699,0,569.92,6,2
5700,0,570.02,6,2
5701,0,570.12,6,2
5702,0,570.22,6,2
5703,0,570.32,6,2
5704,0,570.42,6,2
5705,0,570.52,6,2
5706,0,570.62,6,2
5707,0,570.72,6,2
5708,0,570.82,6,2
5709,0,570.92,6,2
5710,0,571.02,6,2
5711,0,571.12,6,2
5712,0,571.22,6,2
5713,0,571.32,6,2
5714,0,571.42,6,2
5715,0,571.52,6,2
5716,0,571.62,6,2
5717,0,571.72,6,2
5718,0,571.82,6,2
5719,0,571.92,6,2
5720,0,572.02,6,2
5721,0,572.12,6,2
5722,0,572.22,6,2
5723,0,572.32,6,2
5724,0,572.42,6,2
5725,0,572.52,6,2
5726,0,572.62,6,2
5727,0,572.72,6,2
5728,0,572.82,6,2
5729,0,572.92,6,2
5730,0,573.02,6,2
5731,0,573.12,6,2
5732,0,573.22,6,2
5733,0,573.32,6,2
5734,0,573.42,6,2
5735,0,573.52,6,2
5736,0,573.62,6,2
5737,0,573.72,6,2
5738,0,573.82,6,2
5739,0,573.92,6,2
5740,0,574.02,6,2
5741,0,574.12,6,2
5742,0,574.22,6,2
5743,0,574.32,6,2
5744,0,574.42,6,2
5745,0,574.52,6,2
5746,0,574.62,6,2
5747,0,574.72,6,2
5748,0,574.82,6,2
5749,0,574.92,6,2
5750,0,575.02,6,2
5751,0,575.12,6,2
5752,0,575.22,6,2
5753,0,575.32,6,2
5754,0,575.42,6,2
5755,0,575.52,6,2
5756,0,575.62,6,2
5757,0,575.72,6,2
5758,0,575.82,6,2
5759,0,575.92,6,2
5760,0,576.02,6,2
5761,0,576.12,6,2
5762,0,576.22,6,2
5763,0,576.32,6,2
5764,0,576.42,6,2
5765,0,576.52,6,2
5766,0,576.62,6,2
5767,0,576.72,6,2
5768,0,576.82,6,2
5769,0,576.92,6,2
5770,0,577.02,6,2
5771,0,577.12,6,2
5772,0,577.22,6,2
5773,0,577.32,6,2
5774,0,577.42,6,2
5775,0,577.52,6,2
5776,0,577.62,6,2
5777,0,577.72,6,2
5778,0,577.82,6,2
5779,0,577.92,6,2
5780,0,578.02,6,2
5781,0,578.12,6,2
5782,0,578.22,6,2
5783,0,578.32,6,2
5784,0,578.42,6,2
5785,0,578.52,6,2
5786,0,578.62,6,2
5787,0,578.72,6,2
5788,0,578.82,6,2
5789,0,578.92,6,2
5790,0,579.02,6,2
5791,0,579.12,6,2
5792,0,579.22,6,2
5793,0,579.32,6,2
5794,0,579.42,6,2
5795,0,579.52,6,2
5796,0,579.62,6,2
5797,0,579.72,6,2
5798,0,579.82,6,2
5799,0,579.92,6,2
5800,0,580.02,6,2
5801,0,580.12,6,2
5802,0,580.22,6,2
5803,0,580.32,6,2
5804,0,580.42,6,2
5805,0,580.52,6,2
5806,0,580.62,6,2
5807,0,580.72,6,2
5808,0,580.82,6,2
5809,0,580.92,6,2
5810,0,581.02,6,2
5811,0,581.12,6,2
5812,0,581.22,6,2
5813,0,581.32,6,2
5814,0,581.42,6,2
5815,0,581.52,6,2
5816,0,581.62,6,2
5817,0,581.72,6,2
5818,0,581.82,6,2
5819,0,581.92,6,2
5820,0,582.02,6,2
5821,0,582.12,6,2
5822,0,582.22,6,2
5823,0,582.32,6,2
5824,0,582.42,6,2
5825,0,582.52,6,2
5826,0,582.62,6,2
5827,0,582.72,6,2
5828,0,582.82,6,2
5829,0,582.92,6,2
5830,0,583.02,6,2
5831,0,583.12,6,2
5832,0,583.22,6,2
5833,0,583.32,6,2
5834,0,583.42,6,2
5835,0,583.52,6,2
5836,0,583.62,6,2
5837,0,583.72,6,2
5838,0,583.82,6,2
5839,0,583.92,6,2
5840,0,584.02,6,2
5841,0,584.12,6,2
5842,0,584.22,6,2
5843,0,584.32,6,2
5844,0,584.42,6,2
5845,0,584.52,6,2
5846,0,584.62,6,2
5847,0,584.72,6,2
5848,0,584.82,6,2
5849,0,584.92,6,2
5850,0,585.02,6,2
5851,0,585.12,6,2
5852,0,585.22,6,2
5853,0,585.32,6,2
5854,0,585.42,6,2
5855,0,585.52,6,2
5856,0,585.62,6,2
5857,0,585.72,6,2
5858,0,585.82,6,2
5859,0,585.92,6,2
5860,0,586.02,6,2
5861,0,586.12,6,2
5862,0,586.22,6,2
5863,0,586.32,6,2
5864,0,586.42,6,2
5865,0,586.52,6,2
5866,0,586.62,6,2
5867,0,586.72,6,2
5868,0,586.82,6,2
5869,0,586.92,6,2
5870,0,587.02,6,2
5871,0,587.12,6,2
5872,0,587.22,6,2
5873,0,587.32,6,2
5874,0,587.42,6,2
5875,0,587.52,6,2
5876,0,587.62,6,2
5877,0,587.72,6,2
5878,0,587.82,6,2
5879,0,587.92,6,2
5880,0,588.02,6,2
5881,0,588.12,6,2
5882,0,588.22,6,2
5883,0,588.32,6,2
5884,0,588.42,6,2
5885,0,588.52,6,2
5886,0,588.62,6,2
5887,0,588.72,6,2
5888,0,588.82,6,2
5889,0,588.92,6,2
5890,0,589.02,6,2
5891,0,589.12,6,2
5892,0,589.22,6,2
5893,0,589.32,6,2
5894,0,589.42,6,2
5895,0,589.52,6,2
5896,0,589.62,6,2
5897,0,589.72,6,2
5898,0,589.82,6,2
5899,0,589.92,6,2
5900,0,590.02,6,2
5901,0,590.12,6,2
5902,0,590.22,6,2
5903,0,590.32,6,2
5904,0,590.42,6,2
5905,0,590.52,6,2
5906,0,590.62,6,2
5907,0,590.72,6,2
5908,0,590.82,6,2
5909,0,590.92,6,2
5910,0,591.02,6,2
5911,0,591.12,6,2
5912,0,591.22,6,2
5913,0,591.32,6,2
5914,0,591.42,6,2
5915,0,591.52,6,2
5916,0,591.62,6,2
5917,0,591.72,6,2
5918,0,591.82,6,2
5919,0,591.92,6,2
5920,0,592.02,6,2
5921,0,592.12,6,2
5922,0,592.22,6,2
5923,0,592.32,6,2
5924,0,592.42,6,2
5925,0,592.52,6,2
5926,0,592.62,6,2
5927,0,592.72,6,2
5928,0,592.82,6,2
5929,0,592.92,6,2
5930,0,593.02,6,2
5931,0,593.12,6,2
5932,0,593.22,6,2
5933,0,593.32,6,2
5934,0,593.42,6,2
5935,0,593.52,6,2
5936,0,593.62,6,2
5937,0,593.72,6,2
5938,0,593.82,6,2
5939,0,593.92,6,2
5940,0,594.02,6,2
5941,0,594.12,6,2
5942,0,594.22,6,2
5943,0,594.32,6,2
5944,0,594.42,6,2
5945,0,594.52,6,2
5946,0,594.62,6,2
5947,0,594.72,6,2
5948,0,594.82,6,2
5949,0,594.92,6,2
5950,0,595.02,6,2
5951,0,595.12,6,2
5952,0,595.22,6,2
